Rep Detail Report: Karen Autore,,,,,,,,,,,,,,
Generated: 2025-12-18 06:57:18,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Total Accounts (after alignment):,Total 2024 Revenue: ,Total 2025 Revenue:,Accounts Removed (Floor):,Revenue Removed (Floor): ,Final Accounts (Keeping):,Final Revenue (Keeping):,Zero Revenue Accounts:,Zero Revenue New 2025 Accounts: ,,,,,,
1026125,Margaret Donaldson Interiors,DESIGN,DESIGN_FIRM,31272.59,27904.87,13,12,HIGH_REVENUE,MID_POTENTIAL,Group 1 Medium Potential,1/4/2024,FALSE,65.2,FALSE
1020601,THE DESIGN GALLERY (NC),DESIGN,DESIGN_FIRM,65896.72,26141.9,28,17,HIGH_REVENUE,MID_POTENTIAL,Group 1 Medium Potential,12/9/2021,FALSE,62.7,FALSE
1010331,J and K Home Furnishings,RETAIL,MULTIPLE_LOCATIONS,21646.4,25842.82,51,65,HIGH_REVENUE,HIGH_POTENTIAL,Group 1 High Potential,10/23/2019,FALSE,70.2,FALSE
1008810,JLV Creative,DESIGN,DESIGN_FIRM,25187.3,24650.7,19,22,HIGH_REVENUE,HIGH_POTENTIAL,Group 1 High Potential,11/13/2019,FALSE,72.7,FALSE
1008296,"Seasons South, LLC",DESIGN,DESIGN_FIRM,2344.5,24554.84,3,7,HIGH_REVENUE,HIGH_POTENTIAL,Group 1 High Potential,1/23/2020,FALSE,80.4,FALSE
1000409,Custom Home Decorating,RETAIL,MULTIPLE_LOCATIONS,49176.82,24475.9,35,19,HIGH_REVENUE,MID_POTENTIAL,Group 1 Medium Potential,11/7/2019,FALSE,64.0,FALSE
1006198,Dutchmans Casual Living,RETAIL,MULTIPLE_LOCATIONS,50169.5,23879.61,33,31,HIGH_REVENUE,MID_POTENTIAL,Group 1 Medium Potential,9/19/2019,FALSE,64.9,FALSE
1007335,Pursley Dixon Architecture,DESIGN,ARCHITECT_BUILDER,7016.6,22929.05,2,16,HIGH_REVENUE,HIGH_POTENTIAL,Group 1 High Potential,1/27/2020,FALSE,86.7,FALSE
1014950,The Designers Marketplace,DESIGN,DESIGN_FIRM,32667.7,21974.88,38,21,HIGH_REVENUE,MID_POTENTIAL,Group 1 Medium Potential,12/19/2019,FALSE,66.9,FALSE
1003448,Dan Rich Furniture,RETAIL,SINGLE_LOCATION,7930.0,20612.63,5,11,HIGH_REVENUE,HIGH_POTENTIAL,Group 1 High Potential,12/10/2019,FALSE,73.1,FALSE
1014824,New South Home,DESIGN,DESIGN_FIRM,18915.6,20449.0,11,15,HIGH_REVENUE,HIGH_POTENTIAL,Group 1 High Potential,12/5/2019,FALSE,79.3,FALSE
1011638,House of Nomad,RETAIL,SINGLE_LOCATION,22797.86,20423.72,8,15,HIGH_REVENUE,MID_POTENTIAL,Group 1 Medium Potential,2/4/2020,FALSE,68.6,FALSE
1022111,Courtney Perillo Interiors,DESIGN,DESIGNER_INDEPENDENT,10032.5,19730.5,8,16,HIGH_REVENUE,HIGH_POTENTIAL,Group 1 High Potential,7/7/2022,FALSE,78.8,FALSE
1001685,Luxe Home Interiors (NC),RETAIL,SINGLE_LOCATION,23444.04,19704.34,27,26,HIGH_REVENUE,HIGH_POTENTIAL,Group 1 High Potential,10/30/2019,FALSE,77.8,FALSE
1008449,"Traditions Interiors and Accessories, Inc.",RETAIL,SINGLE_LOCATION,25735.0,19657.18,12,14,HIGH_REVENUE,MID_POTENTIAL,Group 1 Medium Potential,3/5/2020,FALSE,59.4,FALSE
1008440,Kathryn Lilly Interiors,DESIGN,DESIGN_FIRM,12878.4,19357.5,10,16,HIGH_REVENUE,HIGH_POTENTIAL,Group 1 High Potential,8/9/2019,FALSE,76.5,FALSE
1015046,"DZN Studio, LLC",RETAIL,SINGLE_LOCATION,12797.0,19106.57,17,18,HIGH_REVENUE,HIGH_POTENTIAL,Group 1 High Potential,12/20/2019,FALSE,72.0,FALSE
1015907,Furnish by Shoreline,DESIGN,DESIGN_FIRM,52999.5,18957.61,24,14,HIGH_REVENUE,MID_POTENTIAL,Group 1 Medium Potential,9/8/2020,FALSE,57.4,FALSE
1007097,ID.ology Interior Design,DESIGN,DESIGN_FIRM,17702.5,18676.5,5,8,HIGH_REVENUE,HIGH_POTENTIAL,Group 1 High Potential,1/16/2020,FALSE,71.2,FALSE
1015061,Smith Gsell Design Studio,DESIGN,DESIGN_FIRM,6505.0,18664.8,2,6,HIGH_REVENUE,HIGH_POTENTIAL,Group 1 High Potential,12/20/2019,FALSE,70.4,FALSE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 2 (MID REVENUE) - KEEPING: 86 accounts | 681220.37 revenue,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1007658,Casual Furniture World,RETAIL,MULTIPLE_LOCATIONS,17480.73,16985.01,36,36,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,9/23/2019,FALSE,73.2,FALSE
1004916,Panageries,DESIGN,DESIGN_FIRM,22883.0,16772.05,3,7,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/17/2020,FALSE,54.0,FALSE
1012886,Amelia's Home Design,RETAIL,SINGLE_LOCATION,14250.16,16740.64,14,13,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,8/5/2020,FALSE,74.0,FALSE
1002780,"WenDesigns, LLC",RETAIL,SINGLE_LOCATION,0.0,15726.5,0,4,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,2/18/2020,FALSE,71.5,FALSE
1035854,Grounded Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,15469.0,0,7,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,3/25/2025,TRUE,67.6,FALSE
1013770,Furniture and Mattress Gallery,RETAIL,SINGLE_LOCATION,9722.9,14440.9,11,19,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,1/14/2020,FALSE,74.9,FALSE
1001281,Traditions Of Hilton Head,RETAIL,SINGLE_LOCATION,14444.0,14440.4,21,19,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,10/20/2019,FALSE,74.2,FALSE
1006234,Coastal Home,RETAIL,SINGLE_LOCATION,6019.0,13893.06,9,22,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,1/27/2020,FALSE,81.1,FALSE
1011397,McKenzie Baker Interiors,DESIGN,DESIGN_FIRM,10463.0,13575.6,17,19,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,2/18/2020,FALSE,69.0,FALSE
1024706,"CDA Furnishings, LLC",DESIGN,ARCHITECT_BUILDER,12807.16,13270.8,10,9,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,7/3/2023,FALSE,66.9,FALSE
1010084,Stratton Design Group,DESIGN,DESIGN_FIRM,13842.04,12784.18,11,6,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,11/11/2019,FALSE,68.3,FALSE
1009831,KS McRorie Interior Design,DESIGN,DESIGN_FIRM,944.5,12581.5,2,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/5/2020,FALSE,68.8,FALSE
1007295,Amy Emery Interior Design,DESIGN,DESIGNER_INDEPENDENT,15700.6,12160.4,14,12,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,4/29/2020,FALSE,66.8,FALSE
1012241,Lexington Home Brands (NC),RETAIL,SINGLE_LOCATION,6780.0,12160.0,6,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/4/2020,FALSE,61.9,FALSE
1014425,Hausful,RETAIL,SINGLE_LOCATION,14224.09,11617.2,20,15,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,1/15/2020,FALSE,69.0,FALSE
1013727,High Cotton Home Co,RETAIL,SINGLE_LOCATION,25541.35,11510.0,16,8,MID_REVENUE,LOW_POTENTIAL,Group 2 Low Potential,11/20/2019,FALSE,0.0,FALSE
1010668,Marian McCreight Interiors,DESIGN,DESIGN_FIRM,12281.0,11049.5,5,5,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,5/5/2020,FALSE,65.6,FALSE
1019948,Milly Jules LLC,RETAIL,SINGLE_LOCATION,17862.98,10486.7,19,12,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,9/23/2021,FALSE,71.9,FALSE
1000405,Casablanca Imports,RETAIL,SINGLE_LOCATION,4811.75,10418.0,5,4,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,10/18/2019,FALSE,70.8,FALSE
1003935,Blue Hand Home,RETAIL,SINGLE_LOCATION,6466.0,10360.0,15,18,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,1/3/2020,FALSE,71.3,FALSE
1027377,Coastal Home Store LLC,RETAIL,SINGLE_LOCATION,857.0,10281.91,2,13,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,8/2/2024,FALSE,75.9,FALSE
1000780,Lucy And Company,DESIGN,DESIGN_FIRM,5919.5,10192.0,9,8,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,6/30/2020,FALSE,73.0,FALSE
1000098,Silver Fox Gallery,RETAIL,SINGLE_LOCATION,6508.6,10002.5,7,7,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,6/7/2021,FALSE,70.8,FALSE
1005742,LeCroy Interiors,RETAIL,SINGLE_LOCATION,10378.5,9992.4,25,15,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,11/15/2019,FALSE,68.8,FALSE
1008329,MMID dba Marta Mitchell Interiors,DESIGN,DESIGN_FIRM,26817.83,9981.86,26,12,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,11/19/2019,FALSE,68.3,FALSE
1006620,Tyson Furniture Co.,RETAIL,SINGLE_LOCATION,17864.58,9775.25,20,9,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,1/14/2020,FALSE,65.9,FALSE
1010653,Forest Lake Fabrics,RETAIL,SINGLE_LOCATION,7644.0,9604.5,8,12,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,11/6/2019,FALSE,70.5,FALSE
1010973,Cheryl Bafford Interior Design,DESIGN,DESIGN_FIRM,4317.5,9476.0,3,7,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,12/4/2019,FALSE,76.7,FALSE
1006694,Knight Furniture Showrooms,RETAIL,SINGLE_LOCATION,16163.5,9269.5,11,15,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,1/16/2020,FALSE,74.3,FALSE
1007486,"Augustus and Carolina, LLC",RETAIL,SINGLE_LOCATION,19115.0,9170.46,22,12,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,9/10/2019,FALSE,74.1,FALSE
1006925,"Lynn Blackwell, Inc dba Main and Gray",RETAIL,SINGLE_LOCATION,10701.0,9092.0,7,5,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/24/2022,FALSE,50.2,FALSE
1018736,P&D Furniture DBA Danco Furniture,RETAIL,SINGLE_LOCATION,2472.0,9052.0,9,7,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,2/26/2021,FALSE,79.9,FALSE
1002884,"Southeastern Galleries, Inc.",RETAIL,SINGLE_LOCATION,23040.02,8890.93,13,8,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,12/5/2019,FALSE,59.1,FALSE
1014882,Domestic Charm dba Studio B,DESIGN,SINGLE_LOCATION,9603.2,8690.0,4,5,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,11/19/2019,FALSE,52.6,FALSE
1009551,Bird House Interior Design,DESIGN,DESIGNER_INDEPENDENT,4985.0,8519.58,5,8,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/20/2020,FALSE,68.4,FALSE
1001971,Alchemy Design Studio (NC),DESIGN,DESIGN_FIRM,3803.5,8096.0,4,12,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,2/3/2021,FALSE,76.2,FALSE
1024228,Aesthetics Inc.,DESIGN,DESIGN_FIRM,15475.0,7930.0,5,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,4/19/2023,FALSE,49.9,FALSE
1007348,Carolina French Decor,DESIGN,DESIGNER_INDEPENDENT,1620.6,7927.65,9,7,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,10/20/2019,FALSE,77.0,FALSE
1021329,HTH Carpets Inc.  Fargo Hanna  Rugs of Raleigh,RETAIL,SINGLE_LOCATION,5517.5,7815.75,7,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/10/2022,FALSE,55.0,FALSE
1000007,Crazy Jane's,RETAIL,SINGLE_LOCATION,11760.5,7559.5,19,15,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,1/16/2020,FALSE,66.7,FALSE
1000013,June Delugas Interiors,DESIGN,DESIGN_FIRM,9753.85,7404.82,15,10,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,12/19/2019,FALSE,75.6,FALSE
1020494,Styron & Hughes Interiors,RETAIL,SINGLE_LOCATION,7095.0,7250.0,5,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,10/20/2021,FALSE,53.3,FALSE
1002312,Bernhardt Furniture Outlet,RETAIL,SINGLE_LOCATION,3345.5,7038.5,3,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,11/22/2019,FALSE,63.9,FALSE
1002661,Mcqueen's Interiors,RETAIL,SINGLE_LOCATION,886.0,6718.0,4,6,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,1/20/2020,FALSE,78.9,FALSE
1027915,"CLT Design Studio, LLC",RETAIL,SINGLE_LOCATION,767.0,6681.0,2,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,8/15/2024,FALSE,63.4,FALSE
1004793,Lisa Furey Interiors,DESIGN,DESIGN_FIRM,94.0,6440.55,1,5,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,1/7/2020,FALSE,75.0,FALSE
1035580,Nyna Joy Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,6381.2,0,2,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,2/4/2025,TRUE,48.3,FALSE
1009479,ckSWAN,RETAIL,SINGLE_LOCATION,0.0,6365.0,0,1,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,11/17/2021,FALSE,56.2,FALSE
1013910,Allen and James Interiors,RETAIL,SINGLE_LOCATION,7179.0,6328.0,10,7,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,1/16/2020,FALSE,65.9,FALSE
1025287,Bonhomie,RETAIL,SINGLE_LOCATION,2096.0,6315.0,4,3,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,9/1/2023,FALSE,71.6,FALSE
1037568,Dwell Proper LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,6302.0,0,7,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,8/15/2025,TRUE,60.2,FALSE
1014039,Benson and Babb Interiors INC,DESIGN,DESIGN_FIRM,23224.3,6244.0,33,16,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,6/13/2019,FALSE,64.3,FALSE
1009326,"Paysage, Inc North Carolina",RETAIL,MULTIPLE_LOCATIONS,3167.0,6221.54,11,17,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,10/8/2019,FALSE,79.1,FALSE
1012112,Aimee Montgomery Interiors,DESIGN,DESIGNER_INDEPENDENT,1850.0,6135.88,1,6,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,1/23/2020,FALSE,73.5,FALSE
1015990,"Interior Vision, LLC",DESIGN,DESIGNER_INDEPENDENT,38912.3,5876.04,12,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,6/5/2020,FALSE,55.6,FALSE
1007904,McNeil and Co.,DESIGN,DESIGN_FIRM,10147.0,5853.0,10,7,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,10/10/2019,FALSE,64.6,FALSE
1006474,Ambiente Modern Furniture,RETAIL,SINGLE_LOCATION,1154.17,5701.0,1,7,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,12/9/2022,FALSE,75.3,FALSE
1002556,House Of Design,DESIGN,DESIGN_FIRM,4564.5,5691.0,7,2,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/31/2020,FALSE,62.3,FALSE
1037191,Bird Dog Interiors,DESIGN,DESIGN_FIRM,0.0,5666.0,0,6,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,6/20/2025,TRUE,66.1,FALSE
1001945,Red Element Design Studio,DESIGN,DESIGN_FIRM,14758.63,5665.83,15,7,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,10/24/2019,FALSE,64.9,FALSE
1007698,Room Service Home Furnishings,DESIGN,DESIGN_FIRM,0.0,5589.5,0,6,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,10/21/2019,FALSE,61.8,FALSE
1020614,"Wanda S. Morgan Designs, Inc.",DESIGN,DESIGN_FIRM,7289.67,5559.86,11,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,11/11/2021,FALSE,52.7,FALSE
1002899,Celadon Home,RETAIL,SINGLE_LOCATION,13454.0,5456.7,8,6,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,2/21/2020,FALSE,59.1,FALSE
1009698,Amy Trowman Design,DESIGN,SINGLE_LOCATION,7285.0,5445.0,6,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,2/28/2020,FALSE,58.5,FALSE
1013777,Harris Carpets and Linoleum Inc,RETAIL,SINGLE_LOCATION,18419.5,4835.0,20,13,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,10/15/2019,FALSE,64.0,FALSE
1020985,City Lights (SC),RETAIL,SINGLE_LOCATION,13907.0,4830.0,14,6,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,1/13/2022,FALSE,56.0,FALSE
1002051,"Candelabra, Inc. - Lyndon Leigh",E-TAILER,SPECIALTY,18911.4,4814.6,77,35,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,11/4/2019,FALSE,65.4,FALSE
1007923,Eddie Rider,DESIGN,DESIGN_FIRM,12206.5,4787.0,7,2,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,10/28/2019,FALSE,49.3,FALSE
1015622,Bardi Designs,DESIGN,DESIGN_FIRM,5257.0,4778.5,8,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/9/2020,FALSE,63.9,FALSE
1007174,"Peridot Interiors, LLC",DESIGN,ARCHITECT_BUILDER,4015.29,4720.81,2,6,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,2/11/2020,FALSE,62.0,FALSE
