Emily Cardassi,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
1001713.0,Designs Of The Interior (Wisconsin),DESIGN,DESIGN_FIRM,Group 1 High Potential,25577.3,39346.0,27,21,FALSE,N,FALSE
1027031.0,Erin Jean & Co,DESIGN,DESIGN_FIRM,Group 1 Medium Potential,22940.0,39033.65,17,29,FALSE,N,FALSE
1004607.0,Vault Interiors and Design LLC,RETAIL,SINGLE_LOCATION,Group 1 High Potential,3628.0,30746.8,4,6,FALSE,N,FALSE
1011158.0,"Design House 605, LLC- SD",DESIGN,DESIGN_FIRM,Group 1 High Potential,10804.0,30267.2,5,14,FALSE,N,FALSE
1002319.0,Zander's Interiors,RETAIL,SINGLE_LOCATION,Group 1 Medium Potential,37989.0,24807.5,17,16,FALSE,N,FALSE
1015311.0,COI-Swan Studios,DESIGN,DESIGN_FIRM,Group 1 Medium Potential,63690.17,22852.2,32,9,FALSE,N,FALSE
1007397.0,Fringe Interior Design,RETAIL,SINGLE_LOCATION,Group 1 Medium Potential,23173.35,22484.0,22,17,FALSE,N,FALSE
1004180.0,Miller's Furniture,RETAIL,SINGLE_LOCATION,Group 1 High Potential,24060.0,22311.4,22,22,FALSE,N,FALSE
1006603.0,"Merriment, LLC",RETAIL,SINGLE_LOCATION,Group 1 Medium Potential,43525.75,22097.2,28,15,FALSE,N,FALSE
1002587.0,Scottie's Interiors,DESIGN,DESIGN_FIRM,Group 1 Medium Potential,34169.59,21729.8,27,22,FALSE,N,FALSE
1000249.0,"Walsh Design Group, DBA. Martin Patrick 3",RETAIL,SINGLE_LOCATION,Group 1 Medium Potential,27451.45,21098.0,14,11,FALSE,N,FALSE
1000246.0,Sitting Room dba K R Design LLC,RETAIL,MULTIPLE_LOCATIONS,Group 1 High Potential,8645.0,20533.55,20,16,FALSE,N,FALSE
1003337.0,A Sadowski Designs,DESIGN,DESIGN_FIRM,Group 1 Medium Potential,32124.9,20205.25,27,15,FALSE,N,FALSE
1012626.0,Vela Creative,DESIGN,DESIGN_FIRM,Group 1 High Potential,2780.0,18955.96,2,10,FALSE,N,FALSE
1007778.0,Peabody's Interiors,RETAIL,SINGLE_LOCATION,Group 1 High Potential,12657.0,18857.9,12,13,FALSE,N,FALSE
1008098.0,Silver Leaf Interiors,DESIGN,DESIGN_FIRM,Group 1 High Potential,2031.0,18055.4,2,7,FALSE,N,FALSE
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 2 (MID REVENUE) - KEEPING: 56 accounts | $411892.07 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1021525.0,DesignWell Interiors,RETAIL,SINGLE_LOCATION,Group 2 High Potential,18289.0,17123.6,20,18,FALSE,N,FALSE
1000219.0,Dwelling Designs,DESIGN,DESIGN_FIRM,Group 2 High Potential,5509.0,16506.11,6,7,FALSE,N,FALSE
1002341.0,"Designers 2, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,30704.0,16089.5,28,6,FALSE,N,FALSE
1000259.0,Haven Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,23192.47,15606.05,21,10,FALSE,N,FALSE
1002451.0,Traditions Ltd.,RETAIL,MULTIPLE_LOCATIONS,Group 2 Medium Potential,13059.9,14742.0,15,11,FALSE,N,FALSE
1002294.0,Mimiworks,DESIGN,DESIGN_FIRM,Group 2 High Potential,13211.24,14476.1,16,14,FALSE,N,FALSE
1003167.0,"Spaces, Inc.",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,16222.0,14140.9,12,10,FALSE,N,FALSE
1003021.0,Rubin's,RETAIL,MULTIPLE_LOCATIONS,Group 2 High Potential,10478.26,13510.46,26,22,FALSE,N,FALSE
1010816.0,Karen Kempf Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,14297.0,12996.33,7,6,FALSE,N,FALSE
1015282.0,Brick+Linen,DESIGN,DESIGN_FIRM,Group 2 High Potential,11067.88,12627.4,34,16,FALSE,N,FALSE
1000263.0,Manhattan Textiles Inc,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,20611.8,12443.0,18,11,FALSE,N,FALSE
1021580.0,DWELL44,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,14277.0,12399.5,7,12,FALSE,N,FALSE
1018365.0,CENTURY HOUSE INC.,RETAIL,SINGLE_LOCATION,Group 2 High Potential,13460.9,11213.6,14,11,FALSE,N,FALSE
1011446.0,Interiors on Madison,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,6528.5,10868.0,3,10,FALSE,N,FALSE
1022795.0,Katie Kern Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,5302.7,10345.0,7,5,FALSE,N,FALSE
1004606.0,"In'spier, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,8400.0,9571.0,2,6,FALSE,N,FALSE
1009100.0,Inspired,RETAIL,SINGLE_LOCATION,Group 2 High Potential,1950.3,9227.0,5,4,FALSE,N,FALSE
1006973.0,"Inspired Spaces, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,6561.4,9094.5,4,10,FALSE,N,FALSE
1018491.0,Ruby + Suede,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4319.5,8972.9,6,7,FALSE,N,FALSE
1020508.0,Curated,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,10471.8,8411.0,8,2,FALSE,N,FALSE
1002758.0,Mcneal and Friends,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,12364.48,8370.3,15,10,FALSE,N,FALSE
1026898.0,Birchbark Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,12718.0,8218.0,8,5,FALSE,N,FALSE
1020235.0,Studio M Interiors LLC- Lake Geneva,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,5795.81,7445.0,12,2,FALSE,N,FALSE
1008015.0,Martha Dayton Design,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,14436.27,7004.99,11,7,FALSE,N,FALSE
1010617.0,Verdigris Interior Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,3606.0,6229.08,6,10,FALSE,N,FALSE
1001128.0,Paper Dolls Home Furnishings- WIS,RETAIL,SINGLE_LOCATION,Group 2 High Potential,1907.0,6021.0,3,7,FALSE,N,FALSE
1020352.0,INDICIA INTERIOR DESIGN & FURNISHINGS,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4426.2,5940.56,3,2,FALSE,N,FALSE
1003395.0,"Milwaukee Design Collection, LLC",RETAIL,SINGLE_LOCATION,Group 2 High Potential,877.0,5885.5,2,8,FALSE,N,FALSE
1021117.0,MK Redesign,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,5659.0,0,3,FALSE,N,FALSE
1035411.0,Floors Unlimited Carpet One Floor & Home,RETAIL,SINGLE_LOCATION,Group 2 High Potential,0.0,5374.28,0,4,TRUE,N,FALSE
1001251.0,Design Element (MN),DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4183.6,5320.0,3,6,FALSE,N,FALSE
1021197.0,"Mojo Home Interiors, Inc.",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,330.0,5251.31,2,7,FALSE,N,FALSE
1006308.0,Interior Impressions,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,2573.0,5249.0,5,4,FALSE,N,FALSE
1006721.0,"Bridgets Room, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,2641.5,5053.4,5,4,FALSE,N,FALSE
1017358.0,Sprinkman Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,1430.5,4956.5,3,5,FALSE,N,FALSE
1019243.0,Jaimie Nelson Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,555.0,4347.15,1,1,FALSE,N,FALSE
1017150.0,Tim Ricker Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,2830.0,4156.0,2,6,FALSE,N,FALSE
1012395.0,Friese-Mier,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,2288.0,4136.5,2,4,FALSE,N,FALSE
1000937.0,Vivid Home,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,3365.0,3801.0,2,3,FALSE,N,FALSE
1017347.0,"G.Furnishings, llc / DBA ghome",RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,8082.9,3798.0,13,4,FALSE,N,FALSE
1004858.0,"Design A La Mode, Inc.",RETAIL,SINGLE_LOCATION,Group 2 Low Potential,7045.0,3734.66,4,1,FALSE,N,FALSE
1002373.0,Collaborative Design,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,7250.0,3715.0,3,2,FALSE,N,FALSE
1021597.0,Ann Kottler Home,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,3087.5,3592.5,6,2,FALSE,N,FALSE
1003993.0,Grace Hill Design,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,2161.0,3335.3,4,7,FALSE,N,FALSE
1025639.0,"Black Mulberry Interiors, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,-5073.5,3331.0,2,2,FALSE,N,FALSE
1008076.0,Interiors By France,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,0.0,3230.0,0,1,FALSE,N,FALSE
1025915.0,One of a Kind Interior Design (WI),DESIGN,DESIGN_FIRM,Group 2 Medium Potential,326.0,3147.0,1,2,FALSE,N,FALSE
1015933.0,Talley Jane Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,17532.4,3037.0,15,3,FALSE,N,FALSE
1017979.0,Refined Renovations (WI),DESIGN,DESIGN_FIRM,Group 2 Medium Potential,5226.0,2984.0,4,3,FALSE,N,FALSE
1012197.0,The Source Room,DESIGN,DESIGN_FIRM,Group 2 High Potential,3296.0,2900.0,4,2,FALSE,N,FALSE
1023187.0,Ellington and co,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,3311.28,2876.25,2,2,FALSE,N,FALSE
1015468.0,Discrete Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,847.0,2778.5,2,2,FALSE,N,FALSE
1011922.0,Eminent Interior Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,1739.72,2774.7,3,7,FALSE,N,FALSE
1038052.0,Dewitt Designs Inc,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,0.0,2686.64,0,2,TRUE,N,FALSE
1000244.0,Romens,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,590.0,2669.0,1,3,FALSE,N,FALSE
1000821.0,Camelot Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,10616.3,2520.0,18,12,FALSE,N,FALSE
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - KEEPING: 26 accounts | $10691.30 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1027057.0,Leona Rose,RETAIL,MULTIPLE_LOCATIONS,Group 3 Medium Potential,9713.0,2420.0,14,3,FALSE,N,FALSE
1001611.0,Ken Michaels Furniture,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,2670.0,1805.0,2,1,FALSE,N,FALSE
1001460.0,L.P. Mooradian Co,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,1752.0,0,3,FALSE,N,FALSE
1002934.0,"Johnson Furniture, Mattress and Int Design",RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,1930.5,1581.3,3,2,FALSE,N,FALSE
1016449.0,Advantage Flooring & Design,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,1105.07,1260.0,1,1,FALSE,N,FALSE
1005307.0,"Tucker Thomas Interior Design, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,4256.8,907.0,4,1,FALSE,N,FALSE
1035825.0,"Lenae Design, LLC",DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,860.0,0,1,TRUE,N,FALSE
1036027.0,Anne Rosa Interior Design,RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,56.0,0,1,TRUE,N,FALSE
1010073.0,Madison House Interiors,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,995.0,50.0,1,0,FALSE,N,FALSE
1002453.0,Fontaine,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1008772.0,International Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,88.0,0.0,1,1,FALSE,N,FALSE
1006525.0,"The Home Market, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,27736.84,0.0,5,0,FALSE,N,FALSE
1002941.0,"A E Michaels Decorating Center, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1003486.0,Chazin Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1026071.0,The June House,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,3265.9,0.0,3,0,FALSE,N,FALSE
1026445.0,SS Emily Cardassi,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,0.0,0.0,6,0,FALSE,Y,TRUE
1025107.0,Callan Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,1350.0,0.0,1,0,FALSE,N,FALSE
1012868.0,Habitation Furnishing and Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,5493.43,0.0,5,1,FALSE,N,FALSE
1027717.0,FLOOR360,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,3014.0,0.0,3,0,FALSE,N,FALSE
1027528.0,Commercial Flooring Services,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,10252.0,0.0,1,0,FALSE,N,FALSE
1035425.0,The Little Blind Shop by Rebecca's Home Designs,Retail,Single location,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1036300.0,Studio Grey,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1036788.0,Ispiri Decor,DESIGN,ARCHITECT_BUILDER,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1036837.0,Curio Rugs,RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1036936.0,Budget Furniture,Retail,Single location,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1037389.0,Wray Design Co.,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,0.0,0,1,TRUE,N,FALSE
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
REDIRECT TO SDR: 27 total accounts,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Redirect_Category,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1002321.0,"Partners By Design, WIS",DESIGN,DESIGN_FIRM,Group 3 Medium Potential,Floor Removal - Active,1705.0,2417.0,1,3,FALSE,Y,FALSE,TRUE,N
1007578.0,"Spider Lake Trading, LLC",DESIGN,DESIGN_FIRM,Group 3 Medium Potential,Floor Removal - Active,3947.5,2035.0,4,7,FALSE,Y,FALSE,TRUE,N
1001873.0,House Blend Lighting and Design,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,Floor Removal - Active,10750.65,1839.4,11,6,FALSE,Y,FALSE,TRUE,N
1013234.0,Che Bella Interiors,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,Floor Removal - Active,746.0,1632.0,1,3,FALSE,Y,FALSE,TRUE,N
1009755.0,"Deep River Partners, Ltd",DESIGN,DESIGN_FIRM,Group 3 Medium Potential,Floor Removal - Active,2904.0,1461.0,3,2,FALSE,Y,FALSE,TRUE,N
1034758.0,Beyond Kitchens,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,Floor Removal - Active,0.0,1153.0,0,4,FALSE,Y,FALSE,TRUE,N
1010921.0,"Jute Home Co, LLC",DESIGN,DESIGN_FIRM,Group 3 Medium Potential,Floor Removal - Active,12318.0,421.0,2,3,FALSE,Y,FALSE,TRUE,N
1018550.0,Eye Candy REfind,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,736.6,90.0,2,1,FALSE,Y,FALSE,TRUE,N
1012534.0,"Chirigos Designs, Inc.",DESIGN,DESIGN_FIRM,Group 3 Medium Potential,Floor Removal - Active,100.0,24.0,0,2,FALSE,Y,FALSE,TRUE,N
1000673.0,Design Theory 19. dba Inner Piece LLC.,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,4100.42,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1000228.0,Hirshfield's Design Studio,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,3820.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1011220.0,Houndstooth House,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,595.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1007619.0,Linda Koepke Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,10879.5,0.0,7,0,FALSE,Y,FALSE,TRUE,N
1002789.0,Baker Court Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,961.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1006407.0,Kariel Home Staging,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,4340.0,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1016724.0,Renae Keller Interior Design,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1017088.0,Tays & Co Design Studios,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,340.0,0.0,3,0,FALSE,Y,FALSE,TRUE,N
1018855.0,Marceau Interiors,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,501.0,0.0,2,0,FALSE,Y,FALSE,TRUE,N
1016240.0,Guild St.,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,1040.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1019685.0,Omorfia Designs,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,2429.0,0.0,6,0,FALSE,Y,FALSE,TRUE,N
1020156.0,Anne McDonald Design(INACTIVE),DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1023909.0,Lucy Interior Design,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,2855.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1023249.0,Haven Design Collective LLC,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,0.0,0,0,FALSE,Y,FALSE,TRUE,N
1024808.0,Fika Design Group,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,1847.0,0.0,4,0,FALSE,Y,FALSE,TRUE,N
1024472.0,Eastman Cartwright Home,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,1302.0,0.0,1,0,FALSE,Y,FALSE,TRUE,N
1025441.0,BSL Studios,DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,6464.61,0.0,8,0,FALSE,Y,FALSE,TRUE,N
1021918.0,"Studio Vesta Interior Design, LLC",DESIGN,DESIGN_FIRM,Group 3 Low Potential,Floor Removal - Active,0.0,-47.6,0,0,FALSE,Y,FALSE,TRUE,N
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
ZERO REVENUE: 17 accounts (4 are new 2025 customers),,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1002453.0,Fontaine,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1002941.0,"A E Michaels Decorating Center, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1003486.0,Chazin Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1006525.0,"The Home Market, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,27736.84,0.0,5,0,FALSE,N,FALSE,FALSE,N
1008772.0,International Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,88.0,0.0,1,1,FALSE,N,FALSE,FALSE,N
1012868.0,Habitation Furnishing and Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,5493.43,0.0,5,1,FALSE,N,FALSE,FALSE,N
1025107.0,Callan Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,1350.0,0.0,1,0,FALSE,N,FALSE,FALSE,N
1026071.0,The June House,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,3265.9,0.0,3,0,FALSE,N,FALSE,FALSE,N
1026445.0,SS Emily Cardassi,DESIGN,DESIGNER_INDEPENDENT,Group 3 Low Potential,0.0,0.0,6,0,FALSE,Y,TRUE,FALSE,N
1027528.0,Commercial Flooring Services,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,10252.0,0.0,1,0,FALSE,N,FALSE,FALSE,N
1027717.0,FLOOR360,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,3014.0,0.0,3,0,FALSE,N,FALSE,FALSE,N
1035425.0,The Little Blind Shop by Rebecca's Home Designs,Retail,Single location,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,Y
1036300.0,Studio Grey,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1036788.0,Ispiri Decor,DESIGN,ARCHITECT_BUILDER,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1036837.0,Curio Rugs,RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1036936.0,Budget Furniture,Retail,Single location,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,Y
1037389.0,Wray Design Co.,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,0.0,0,1,TRUE,N,FALSE,FALSE,N
,,,,,,,,,,,
